Id,SalePrice
2735,126791.52939060371
2736,137964.44328192674
2737,103979.26687302203
2738,135462.94801392496
2739,166059.63144192952
2740,139092.78262705615
2741,130582.93339198481
2742,174793.78744538611
2743,146035.23731917428
2744,160027.71730127264
2745,148279.83807615505
2746,122266.47140971586
2747,153670.13539357812
2748,119143.16154652878
2749,129247.70513439039
2750,114888.24432356372
2751,124037.01642812614
2752,223391.36097335315
2753,181507.1214567402
2754,255620.48406877054
2755,132619.2595541416
2756,76751.36342136806
2757,73839.88838405671
2758,69839.65361741828
2759,155017.01809043664
2760,126268.90516236289
2761,141992.8555383681
2762,141707.68306800767
2763,222810.64071028883
2764,168244.185432866
2765,272032.14033287007
2766,116503.82098417095
2767,61174.82392704864
2768,102487.16810545076
2769,119784.54695770981
2770,156456.1100322341
2771,95462.63697703644
2772,91256.16057096959
2773,149779.58184756918
2774,131271.7492127482
2775,119329.58373570212
2776,142423.59636501694
2777,158712.340311035
2778,115102.44026882495
2779,110446.57840840163
2780,107616.30682071787
2781,81624.41286808446
2782,84763.68047348628
2783,80032.03194487376
2784,111130.32687101534
2785,127133.0329702718
2786,44251.841270612174
2787,112286.24610738429
2788,56161.68444754873
2789,179608.31188477887
2790,78971.01214363806
2791,109961.41310874498
2792,48283.747724020184
2793,157497.36237932043
2794,75027.49722278016
2795,105107.8100779765
2796,76427.92577328019
2797,203957.1089225482
2798,120473.25419364269
2799,119510.74123169034
2800,60423.91416014831
2801,102162.7130360823
2802,127702.51037943953
2803,161995.22225223045
2804,129577.65766536193
2805,93159.4926356072
2806,71364.91127548355
2807,164436.9098742322
2808,152021.9882537076
2809,107871.92912949485
2810,123777.4028223549
2811,177174.88027464188
2812,175208.37050807494
2813,163587.48122783433
2814,165130.62606701412
2815,92125.57697510962
2816,217580.42269847463
2817,151824.19009853984
2818,124436.61436257734
2819,179975.6916450215
2820,135502.6598303377
2821,112759.88247081038
2822,197763.11420453884
2823,290155.1404920957
2824,168378.1178007086
2825,174775.74879260096
2826,120337.24809506506
2827,129114.94472627182
2828,231009.23193053232
2829,215095.27818654082
2830,223612.21837931755
2831,190986.12652336745
2832,231762.31482653882
2833,256819.02743195568
2834,208917.73134635552
2835,218084.14314929658
2836,204403.12637361063
2837,180682.3273124036
2838,143087.8632254926
2839,186370.50296309037
2840,198988.4065632233
2841,198756.85255310088
2842,225565.43537218397
2843,146198.80015442017
2844,178004.17778030684
2845,107871.33376819597
2846,207449.2980994061
2847,210098.9817597066
2848,216990.2991218908
2849,200059.55258557663
2850,270324.66940521577
2851,220800.6546170456
2852,234540.97886919972
2853,230261.8109583988
2854,150154.18000330112
2855,207873.42793758566
2856,196891.53404435658
2857,190081.43646544547
2858,205870.06879881246
2859,131617.73236335773
2860,124387.61381052335
2861,135556.92326822263
2862,214618.86530460074
2863,122224.03930503468
2864,231676.3565830443
2865,146755.63370657153
2866,177596.03042432302
2867,72269.73899346516
2868,129841.80196441276
2869,106193.58880919429
2870,143071.55801108823
2871,87232.18273908956
2872,19630.46920584867
2873,90553.49504441835
2874,128417.22992159132
2875,113584.18180134767
2876,171653.1590581673
2877,108063.23101289234
2878,136867.2581572413
2879,131879.3271521967
2880,91888.77320887028
2881,128764.43660064903
2882,142674.56248475518
2883,177216.12748070157
2884,198206.29848022314
2885,154676.1377948306
2886,217496.89815468897
2887,103779.6324332421
2888,124601.51530926244
2889,42807.06093915284
2890,59826.8443621918
2891,140556.1042497934
2892,39846.71964083472
2893,74225.8768163386
2894,43148.38233659667
2895,260008.00583763554
2896,239017.58925845116
2897,195582.8137216462
2898,165740.77413016
2899,208130.5314254358
2900,168221.2507378411
2901,205795.5634161668
2902,190617.82077100186
2903,289396.53287658095
2904,297916.5750025376
2905,64999.90325973336
2906,224908.73448483952
2907,108392.8443431897
2908,122730.06643192103
2909,159561.28286608588
2910,55224.97237881174
2911,75879.3591566883
2912,156358.26268025112
2913,79584.30583509171
2914,61321.499309398045
2915,65434.20964052559
2916,81518.76032435423
2917,182917.73278617105
2918,94776.93678622303
2919,239201.526173074
